cleanedV	Freq
moneyi	1
moneyits	1
moneykeep	1
moneynews	1
moneyremember	1
moneythanks	1
moneythe	1
moneytoo	1
monger	1
monica	3
monique	1
monitor	4
monitoring	2
monkey	3
monmouth	4
monnin	4
monopolies	1
monopoly	2
monster	63
monstermost	1
monsters	2
monstrosities	5
monstrosity	11
monstrous	1
montana	5
montgomerie	1
month	41
month176	1
monthly	2
months	52
monthsnow	1
monththank	1
monty	3
monument	2
monumental	3
mood	1
moodys	2
moon	1
mooni	1
moons	1
moonset	1
moonves	1
moore	6
mooresville	2
mop	1
moral	4
morales	3
moralitychristianity	1
morally	4
morals	3
more	974
moreand	1
moreland	8
morell	1
moreno	1
morethanks	1
morgan	17
mormons	1
morn	1
morning	259
morninga	1
morningamp	1
morningbig	1
morninghe	1
morninglook	1
mornings	12
morningsounding	1
morningtotal	1
morningwere	1
morocco	3
moron	35
moronic	2
morons	14
moronsee	1
morsi	2
morsis	3
mort	5
mortal	1
mortality	1
mortgage	2
mortgages	2
mortgageshe	1
morty	3
mos	2
moscow	22
moscownovember	1
moscows	2
moscowwill	1
moshe	1
mosque	4
moss	3
mosscreativemediagroup	1
most	374
mostly	7
mosul	4
mother	40
motherdaughter	1
motherhood	1
mothers	5
motion	1
motivate	7
motivated	10
motivates	6
motivating	3
motivation	28
motivational	3
motivationthank	1
motivator	2
motor	2
motors	4
motto	6
mount	3
mountain	5
mountains	1
mourdocka	1
mourners	1
mourning	1
mouth	16
mouthamp	1
mouthed	1
mouthpiece	1
move	107
moved	11
movement	69
mover	1
moves	10
movie	25
movies	7
moviesboth	1
moving	36
moya	3
moyers	2
mp	1
mph	1
mr	594
mrdonaldtrumphes	1
mrpesident	1
mrpresident	2
mrs	11
mrt	3
mrtrump	61
mrtrumpboth	1
mrtrumpi	1
mrtrumplove	1
mrxi	1
ms	10
msfox	1
msg	3
msm	18
msnbc	14
msnbcoreilly	1
msnbcs	1
mssng	1
mst	1
mt	5
mu	1
mubarak	10
mubarek	2
much	598
muchbe	1
muchcoz	1
muchemphasize	1
muchgreat	1
muchlook	1
mucho	1
mud	2
muddled	1
mugg	2
muggers	1
mugging	4
muhammad	3
muir	1
muirfieldand	1
mullahs	3
mullally	1
mullet	2
multiangle	1
multibillion	1
multibillionaire	1
multifaceted	1
multifamily	1
multilevel	1
multiple	5
multiplied	1
multiprong	1
multitude	1
multiyear	1
mumbai	6
mumbling	2
mundane	1
muni	1
munich	1
municipal	1
municipalities	1
muppets	1
murder	14
murdered	7
murderer	2
murderers	1
murdering	2
murders	5
murdoch	4
murky	1
murray	5
murrayus	1
musaid	1
musburger	2
muscatine	1
muscles	2
museum	5
mushow	1
music	14
musical	1
musicians	2
musictrump	1
musk	1
musket	1
muslim	44
muslims	13
must	519
mustard	2
mustread	2
mustsee	1
mustve	1
mute	1
mutilated	1
mvp	7
my	2548
myanmar	1
myers	2
myra	1
myriamstarts	1
myrtle	12
myself	38
mysteriously	1
mystery	3
myth	2
mythical	1
mythmaking	1
n	30
naacp	2
nackey	2
nadine	1
nafta	16
naftatpp	1
naghmeh	1
nah	1
nail	6
nailed	7
nails	2
naive	3
naïveté	1
naked	3
name	137
named	53
namedropping	1
namehe	1
nameit	2
nameour	1
namer	1
names	14
namesamazing	1
namethen	1
nametoo	1
naming	7
nancy	7
nanny	1
nannystate	1
naples	4
napoleon	2
napolion	1
narrated	1
narrative	6
narrowminded	2
nasa	2
nascar	3
nash	1
nashua	5
nashville	12
nasrallah	1
nast	9
nastiest	2
nasty	38
nastywhat	1
natalie	5
nathalie	2
nathaliethanks	1
nathan	1
nation	109
nationak	1
national	321
nationalbedminster	1
nationalcharlotte	1
nationalguard	1
nationally	7
nationalwestchester	1
nationand	1
nationno	1
nations	50
nationsfantastic	1
nationsl	1
nationwide	6
nationwidehuffpost	1
nationwideties	1
native	13
natl	17
natlbedminster	1
nato	10
natos	1
natural	20
naturally	2
nature	4
naturedonald	1
naughty	1
nauseas	1
nauseated	1
nauseous	1
naval	2
navarrete	2
navarro	2
navigator	1
navigators	1
navy	23
naysayers	2
nazi	1
nba	2
nbc	144
nbccensorship	1
nbccomcasting	1
nbcill	1
nbcim	1
nbcit	1
nbcits	1
nbcs	2
nbcsuch	1
nbcwall	1
nbcwere	1
nbcwsj	1
nbcwsjmarist	1
nbpc	1
nc	19
ncaa	4
nccf	1
ncs	1
ne	1
neal	1
near	29
nearby	1
nearing	1
nearly	14
nears	1
neat	1
nebraska	9
necessarily	8
necessary	24
necessity	1
neck	3
neckkuwait	1
necknj	1
necks	1
necktie	1
ned	1
need	775
needed	44
neededvote	1
needis	1
needless	2
needs	405
needsa	1
needsi	1
needsno	1
needtvwith	1
neera	1
neeson	1
neg	1
negate	13
negative	64
negativebad	1
negatively	3
negatives	2
negativity	3
neglected	2
negligence	1
negotiable	1
negotiate	33
negotiated	6
negotiater	1
negotiates	4
negotiating	30
negotiation	55
negotiations	24
negotiationtry	1
negotiator	15
negotiatorand	1
negotiatornot	1
negotiators	17
negotiatorwe	1
neighbor	1
neighborhood	4
neighborhooddestroying	1
neighbors	4
neil	13
neither	14
nelson	14
nene	1
neo	1
nephew	3
nerds	1
nerve	5
nerves	1
nervous	9
nervously	2
nestled	1
net	14
netanyahu	3
netherlands	1
nets	2
network	35
networks	14
networkshe	1
neuharth	1
neurotic	3
neutrality	1
nevada	53
nevadathe	1
nevadawow	1
never	799
neveraired	1
nevertheless	1
new	1202
newand	1
newark	1
newbluemonster	1
newcomers	1
newer	1
newest	5
newfound	1
newhouse	2
newly	12
newlypurchased	1
newmarket	1
news	314
newsafter	1
newscast	2
newscasters	1
newscasts	2
newschinese	1
newsfeed	1
newsget	1
newshere	1
newsmax	31
newsmaxiontv	1
newsmaxs	1
newsnegotiations	1
newsobamacare	1
newspaper	19
newspapers	6
newspaperscotland	1
newspapersthe	1
newsso	1
newsstand	4
newstalks	1
newstand	1
newsthe	3
newswapo	1
newswashington	2
newsweek	7
newsweeksoon	1
newswowus	1
newt	6
newton	2
newtown	6
next	374
nfl	35
nflcommish	2
nh	47
nh1	1
nia	2
nice	460
niceand	1
nicegood	2
nicely	7
nicer	3
nicest	4
nicethank	1
nicethanks	4
nicholson	2
nick	9
nickey	1
nicklaus	11
nicklausa	1
nickname	1
nicole	3
nidal	1
nielsen	3
nielson	1
nieporte	2
nieto	2
nigeria	2
nigga	1
night	457
night13	1
nighta	1
nightas	1
nightbq	1
nightclub	1
nightcrooked	1
nightdont	1
nighter	1
nightget	1
nightgreat	1
nighthe	3
nighthes	1
nighti	2
nightly	3
nightmare	8
nightmaybe	1
nightplus	1
nightraved	1
nights	62
nightsamp	1
nightsee	1
nightthe	2
nightwhat	1
nightwho	1
nightwill	1
nike	1
nikki	2
nine	5
nineties	1
ninth	1
nite	7
nixon	1
nj	25
njnot	2
njs	2
nkorea	1
nm	2
no	1143
no1	2
nobama	1
nobamacare	1
nobel	2
nobid	1
noble	1
nobler	1
nobody	96
nobodys	2
noce	1
nodding	1
noel	1
nofly	1
nogo	1
nogrowth	1
noim	1
noise	3
noisemicrophone	1
noisy	2
nolte	1
nom	3
nominate	13
nominated	14
nominates	2
nominating	2
nomination	30
nominations	4
nominee	28
non	6
noname	1
nonathlete	2
nonbeliever	1
nonbinding	1
noncitizen	1
noncompetitive	1
noncontagious	1
noncriminal	1
nondealmakers	1
nondefense	1
none	13
noneonly	1
nonexistant	1
nonexistent	2
nongolfers	1
nonhunters	1
noninsider	1
nonmexicans	1
nononsense	1
nonpartisans	1
nonpc	1
nonpolitical	1
nonpolitician	2
nonprofit	1
nonreporting	1
nonrepresentative	1
nonsense	17
nonsensical	1
nonserious	1
nonsports	1
nonstories	1
nonsubstantive	1
nonsuccessful	2
nonunion	1
nonus	1
nonwork	2
noon	23
noonan	1
noone	7
noooo	1
nope	2
nor	6
norcross	1
norfolk	5
norks	3
norm	2
norma	1
normal	10
normally	2
norman	15
normana	1
north	98
northeast	3
northern	1
northwestern	1
norway	1
nose	2
nosedived	1
noshow	1
not	1932
notable	1
notalent	1
notattoo	1
notch	5
note	8
noted	1
notes	2
nothing	289
nothingdonaldtrump	1
nothinghe	1
nothings	2
nothingthey	1
nothingwrongwiththat	1
notice	35
noticed	4
notices	3
notify	1
notmexico	1
notoo	1
notorious	1
nototal	1
notpraying	1
notre	1
notthanks	1
notthey	1
notyou	1
nov	17
nov14	1
novak	2
novel	1
november	58
novemberany	1
novembers	1
novembervote	1
novi	5
novimichigan	1
now	1009
nowadays	2
nowasap	1
nowbeautiful	1
nowcompletion	1
nowdead	1
nowfyi	1
nowhere	19
nowim	1
nowmakes	3
nowobama	1
nowone	1
nows	2
nowseason	1
nowsome	1
nowthe	1
nowvery	1
nowyoure	1
nprs	1
nra	5
nraila	1
nro	1
nsa	10
nsaobama	1
ntl	1
nuanced	1
nuclear	76
nudeonly	1
nugent	1
nuisanceand	1
nuke	4
nukes	11
nuking	1
nullified	1
number	67
numberd	1
numbers	149
numerous	15
nunn	6
nurse	4
nursed	1
nut	3
nuts	10
nutshell	1
nutter	1
nv	5
nxt	1
ny	106
ny1	2
ny9	2
nyan	1
nyc	128
nyccongratulations	1
nycs	13
nye	2
nyers	1
nyjets	1
nykea	1
nyma	1
nymag	2
nypd	11
nypost	4
nys	6
nyt	1
nytimes	8
nyts	1
nyu	2
nyy	1
o	28
oahu	2
oakland	3
oaks	1
oan	4
oangravis	2
oars	1
obama	1193
obamaadministration	1
obamabut	1
obamacare	376
obamacarelets	1
obamacaremust	1
obamacareromneycare	3
obamacares	9
obamacarter	1
obamaclinton	2
obamadont	1
obamai	3
obamaisrael	1
obamajust	1
obamanow	1
obamaplz	1
obamaputin	1
obamareidnunns	1
obamaruined	1
obamas	226
obamastyle	1
obamatotally	1
obamatrade	2
obamawrong	1
obese	1
object	3
objectified	2
objective	3
objectives	1
obligated	2
obligation	5
oblige	1
oblivion	7
obnoxious	7
obrian	1
obrien	1
obrienand	1
obriendumb	1
observancethat	1
observation	3
observations	1
observer	4
observing	1
obsessed	8
obsession	1
obsma	1
obsolete	9
obstacles	6
obstinate	1
obstruct	1
obstruction	1
obtained	1
obummer	1
obvious	19
obviously	9
ocare	4
occ	1
occasion	3
occasionally	4
occasions	3
occidental	3
occupation	1
occupy	6
occur	2
occurred	1
ocean	36
oceans	1
oceanspectacular	1
oclock	14
oct	2
oct2015	1
octdec	1
october	20
odd	1
odds	5
odomirok	1
odonnell	16
odonnells	1
odyssey	3
of	6478
off	255
offact	1
offend	4
offended	9
offender	1
offending	2
offense	7
offenses	1
offensive	5
offer	49
offered	9
offerfind	1
offering	10
offerings	1
offers	58
offerthanks	1
offfield	1
office	251
officei	1
officeplease	1
officer	3
officers	26
offices	1
officewe	3
officeworlds	1
official	32
officially	25
officials	19
offline	1
offload	2
offset	4
offshore	3
often	49
oftentimes	1
ofwe	1
ogilvy	2
oh	57
ohhh	1
ohhow	1
ohio	121
ohiomake	1
ohiothank	1
ohpa	1
oil	153
oiland	1
oiled	1
oilnot	1
oj	5
ok	42
okay	11
okayhi	1
okbut	2
okc	1
oklahoma	15
oklahomahe	1
oklahomawhere	1
ol	1
old	154
older	1
oldest	1
olds	1
oldworld	1
oleary	2
oliver	1
olivia	7
oliviaa	1
oliviawe	1
olny	1
olympic	16
olympics	11
olympicsanother	1
olympicsfourth	1
omaha	1
omalley	3
omarosa	19
omarosas	1
omen	1
omg	11
omikrondreamer	1
on	4917
onampdelivers	1
onand	1
once	169
oncea	1
oncegreat	1
oncewill	1
ondown	1
one	1067
oneals	1
onechild	1
oneclosed	1
onehour	1
oneman	2
oneonone	1
onepresident	1
ones	35
onesgod	1
onesided	12
onespecially	1
onetime	1
onetough	1
oneway	1
onexoxoxo	1
ongoing	1
onhe	1
online	40
only	796
only1	1
only1who	1
onmonday	1
onset	1
onshoring	3
onsite	1
ont	1
ontario	1
onthey	1
onthursday	1
onto	10
onus	3
op	1
opec	52
opecs	2
oped	3
open	150
openair	1
openand	1
openbest	1
opened	16
openedmagnificent	1
opener	1
opening	53
openinggreat	1
openings	4
openly	14
opens	20
opentiger	1
opera	1
operandi	1
operate	3
operated	3
operatedont	1
operating	2
operation	8
operational	1
operations	3
operative	7
operatives	3
opinion	41
opinionalways	1
opinionated	1
opinions	10
opo	4
opponent	6
opponents	19
opponentsfinanced	1
opponentsi	1
opportune	1
opportunist	1
opportunites	2
opportunities	43
opportunity	54
opportunityalbert	1
opportunitylook	1
opportunitythis	1
oppose	5
opposed	8
opposes	7
opposing	1
opposite	22
opposition	9
oppress	1
oppresses	1
oppression	1
oppressive	1
oprah	9
ops	3
opsec	1
optimal	2
optimism	7
optimist	6
optimistic	3
option	9
options	15
opulent	1
opus	1
or	713
oral	2
orange	2
orangutan	1
orated	1
oratorliar	1
order	116
ordered	7
ordering	3
orders	12
ordure	1
oregon	7
oreilly	27
oreillys	2
oreillywe	1
oreillyyoure	1
oreily	1
oreo	2
org	4
organisation	1
organization	33
organizations	5
organizationshas	1
organize	1
organized	4
organizer	7
organizers	3
organizing	2
orianthi	1
oriented	2
original	26
originally	7
orison	1
orlando	14
orlando4pm	2
orlandomelbourne	1
orlandothere	1
orleans	4
orleansthe	1
orr	1
orson	1
os	3
osama	2
osborne	1
oscar	15
oscars	21
oskaloosa	1
oslo	1
other	305
otherfocus	1
otheris	1
others	161
othersbut	1
othersno	1
otherssending	1
othersto	1
otherstoo	1
otherthey	1
otherwise	13
otr	1
ottawa	2
ou	1
ought	1
our	1811
ours	14
ourselves	7
ourthis	1
ousted	1
ouster	1
out	1092
outage	1
outand	1
outbreak	4
outclasses	1
outcome	4
outcomes	2
outcry	1
outdo	1
outdone	1
outdoor	1
outer	1
outfit	2
outgoing	1
outgrow	1
outhe	1
outi	1
outing	5
outlast	1
outlawed	2
outlaws	2
outlay	1
outlays	2
outlet	2
outlets	9
outline	1
outlines	2
outlook	4
outmaneuvered	1
outmatched	1
outnegotiate	1
outnegotiated	1
outopens	1
outperform	1
outperforming	2
outperforms	1
outplayed	1
outproject	1
output	2
outputs	1
outrage	6
outraged	3
outrageous	9
outreach	1
outright	3
outside	40
outsideif	1
outsider	8
outsiders	2
outsmart	2
outsmarted	1
outsmarts	1
outsourced	3
outsourcer	2
outsourcing	7
outspending	1
outspokenclever	1
outstanding	20
outta	4
outthats	1
outthe	1
outtomorrow	1
outtrue	1
outtrump	1
outwhen	1
oval	23
ovation	13
ovations	4
ovationsgreat	1
over	643
overall	4
overalls	1
overboard	1
overcome	3
overcoming	1
overdoses	2
overdue	2
overflow	5
overflowing	1
overhaul	1
overjoyed	1
overleveraged	1
overlooking	10
overlooks	2
overluck	1
overly	1
overmedicated	1
overnightbut	1
overpaid	2
overpass	1
overqualified	1
overrate	1
overrated	39
overratedprobably	1
overregulates	1
overregulation	1
overrun	1
overruns	4
oversampling	1
oversaw	2
overseas	17
overseen	1
oversees	1
oversized	1
overtake	4
overtaken	3
overtakes	1
overtaxed	1
overtaxes	1
overtime	1
overtimetrying	1
overturn	4
overturned	2
overvaccinated	1
overvalued	1
overview	1
overwhelmed	1
overwhelming	5
overwhelmingly	2
overzealous	1
owe	21
owebumma	1
owed	5
owen	1
owens	1
owes	18
own	221
owned	20
owner	30
ownerespecially	1
owners	11
ownership	1
ownhe	1
owning	5
owns	8
ownstay	1
ows	6
ox	2
oxygen	1
p	14
pa	21
pablo	5
pac	8
pacdriven	1
pace	5
pacific	20
pacifica	1
pacificas	1
pacificwill	1
pack	6
package	1
packages	1
packed	35
packedreally	1
packing	1
pacquiao	1
pacs	6
pact	4
pacts	2
padilla	1
padraig	3
page	28
pageant	80
pageantairing	1
pageantbeautiful	1
pageantit	1
pageants	2
pages	6
paid	62
paige	1
pain	4
painatthepumpnotgoodforobama	1
painful	4
painlessly	1
pains	2
paint	4
paintings	1
pair	3
paired	1
pairing	1
pakistan	6
pakistani	1
pal	3
palazzo	1
palazzos	1
palestinian	4
palestinians	3
paley	2
palin	6
palins	2
palm	58
palmer	12
palmetto	2
palmisano	1
palos	15
pals	2
paltrow	2
pam	1
pamake	1
pampered	1
pan	8
panama	13
pandemic	1
pandering	3
panderingending	1
panel	11
panelists	1
panelour	1
panels	7
panettas	1
panic	4
panicked	3
panned	1
panoramic	6
panthers	1
pants	2
paper	24
paperback	3
papers	13
papersnot	1
paperthin	1
paperwork	1
par	14
par72	1
parade	9
paradise	3
paragon	1
parc	1
pardondont	1
pareene	1
parent	5
parental	1
parenthood	1
parenting	1
parents	23
parentsfantastic	1
parentsmake	1
parentteacher	1
pariah	1
paris	19
park	59
parker	1
parkersand	1
parking	4
parknice	1
parks	3
parliament	1
parlor	1
parlux	2
parody	2
parolelet	1
parry	1
part	94
partial	2
participate	5
participated	1
participating	4
participation	5
particular	8
particularly	3
partier	1
parties	9
partiesi	1
partisan	2
partner	7
partners	7
partnership	9
partnerships	1
parts	15
parttime	2
party	177
partybut	1
partyhes	1
partyhope	1
partying	2
partys	2
pascal	4
pass	40
passbad	1
passed	41
passedthat	1
passengers	1
passes	3
passing	17
passion	68
passionate	16
passionatelyfiercely	1
passionateyou	2
passionits	1
passive	1
passov	1
passover	1
passport	11
passports	2
past	80
pasteur	1
pasthe	2
pastnot	1
pastor	23
pastors	7
pastthey	1
pastunlike	1
pasture	1
pat	10
pataki	4
patch	2
paterno	3
paternos	3
paterson	1
path	25
pathetic	67
pathetica	1
pathit	1
pathological	3
paths	2
pathway	5
patience	10
patient	17
patiently	2
patients	7
patientthere	2
patr	1
patrick	6
patricka	1
patricks	2
patriot	20
patriotam	1
patriotic	6
patriotism	5
patriots	19
patriotwe	1
patrol	8
patrols	1
pattern	1
patterns	2
patterson	1
patti	2
patting	1
pattinson	6
pattinsonkristen	1
patton	14
patty	1
paul	49
paula	9
paulina	3
paulson	3
paulsonfor	1
pause	2
pave	2
paved	1
pavilion	3
paving	1
pawn	1
pay	155
payable	1
payback	1
paycheck	1
payday	1
payed	1
payer	6
payforplay	2
paying	43
payment	5
payments	5
payne	2
paypal	1
payperview	2
payroll	3
pays	24
paytoplay	3
paytribute	1
pb	1
pburgh	1
pc	8
peace	16
peaceful	9
peacetoo	1
peak	1
peaks	1
peale	5
peanut	1
peanuts	2
peanutswithout	1
pearl	5
pebble	2
pecfect	1
pecker	3
pedantic	1
peddlers	1
pediatrician	1
peed	1
peek	4
peete	1
peggy	2
pegula	2
pella	4
pelley	1
pelosi	2
pen	1
pena	1
peña	1
penalities	1
penalized	1
penalizing	1
penalties	6
penalty	24
penaltybut	1
penaltyjudge	1
pence	22
penchant	2
pencilcasso	1
peninsula	8
penn	26
penned	1
pennies	1
pennsylvania	77
pennsylvaniaan	1
pennsylvaniahe	1
pennsylvanias	2
pennsylvaniathus	2
penny	7
pensacola	7
pensacola7p	2
pension	1
pensioners	1
pensions	1
pentagon	3
penthouse	4
peo	2
people	1323
peopleand	1
peoplebut	1
peoplehere	1
peoplehot	1
peoplei	1
peopleif	1
peoplemy	1
peoplenot	1
peoples	21
per	28
percent	18
percent2nd	1
percentage	3
percentages	1
percentile	1
perception	2
perdue	2
peres	1
perez	2
perfect	58
perfected	1
perfection	8
perfectionist	1
perfectly	3
perform	5
performance	33
performancei	1
performances	3
performancesome	1
performed	4
performing	8
performs	1
perh	1
perhaps	54
perhapsno	1
peril	2
perilous	1
perils	3
period	17
periods	1
periscope	3
perished	1
perjury	1
perk	2
perks	2
perlee	1
permanent	5
permanently	2
permeated	1
permission	1
permit	1
permits	3
perot	2
perpetrated	1
perpetrators	2
perpetratorsthe	1
perpetual	1
perpetually	2
perpetuated	1
perry	15
perrya	1
persecuted	1
persecuting	2
persecution	2
perseverance	9
perseverancesteve	1
persevere	2
perseveres	1
persistence	10
persistent	9
person	226
persona	6
personable	12
personal	22
personaldevelopment	1
personalities	1
personality	7
personally	30
personhopefully	1
personnel	2
personremain	1
personthere	1
perspective	10
persuaded	1
persuading	1
persuasion	8
pertains	2
peru	1
perv	1
perversion	1
perversionthe	1
pervert	27
perverted	2
perverts	3
pervertsspitzer	1
pesident	1
pessimism	1
pessimist	4
pete	19
peter	12
peters	1
peterson	3
petfriendly	1
petition	4
petraeus	9
petraeuswas	1
petreus	2
petrified	1
pettitte	2
petty	1
pew	2
peyton	3
pffffffttttt	1
pga	21
pgl6v	1
phantom	1
pharma	1
pharrell	1
phase	1
phasing	1
phenomena	1
phenomenal	12
phenomenon	1
phil	18
philadelphia	13
philadelphiaa	1
philadelphias	3
philanthropic	1
philanthropy	2
philbin	1
philip	3
philippines	8
phillips	2
philly	6
philosophies	1
philosophy	2
phoenix	26
phone	20
phoneix	1
phoner	2
phoners	1
phones	5
phonesis	1
phoney	6
phoneyarrested	1
phonies	3
phony	61
photo	43
photos	14
photoshopped	1
phrase	9
phylis	1
phyllis	7
physical	3
physically	2
piano	1
pic	11
picasso	6
pick	56
picked	19
pickens	5
picking	10
pickpocketing	3
picks	16
pickup	1
pics	3
picture	50
picturebut	1
pictures	10
picturesque	1
pie	3
piece	57
piecel	1
pieces	4
piecesgreat	1
pierce	1
pierceomarosa	1
piers	27
pierscongrats	1
pies	1
pig	1
pigs	3
pigsty	1
pile	2
pilgrims	1
pillar	1
pillin	1
pilot	4
pilots	6
pilotsthey	1
pin	1
pinch	1
pine	6
pinehurst	24
pineworst	1
ping	1
pingponging	1
pink	2
pinkett	1
pinnacle	5
pinocchios	2
pinpointed	1
pinstripe	1
pinstripes	2
pintails	1
pioneer	1
pious	1
pipeline	23
pipelinehas	1
pipelines	2
piper	1
piss	2
pissed	4
pissing	3
pistorious	5
pistorius	3
pit	1
pitch	2
pitched	1
pitcher	3
pitiful	2
pittance	1
pittsburgh	8
pity	1
pivot	2
pivotal	1
pizza	7
pla	1
plaats	1
place	223
placeamazed	1
placeand	1
placed	6
placedishonest	1
placeholder	1
placeiran	1
placeive	1
placement	2
placemy	1
placenow	1
places	30
placesbut	1
placethe	2
placewe	1
placing	3
plague	4
plagued	1
plaguing	3
plain	15
plainly	3
plaintiff	1
plaintiffs	3
plan	118
plane	27
planes	5
planet	25
planets	1
planimportant	1
planned	19
planners	1
planning	33
plans	68
plansits	1
plant	12
planted	3
planthank	1
planthe	1
plants	6
plaque	2
plastic	3
plate	1
plateau	13
platform	10
platforms	1
platinum	2
platinumtell	1
platoon	1
plaudits	1
play	137
playa	4
playbook	2
playboy	1
played	84
playef	1
player	60
playergive	1
playerhe	1
players	33
playerswill	1
playgiants	1
playgiarized	1
playing	92
playingkeep	1
playingwe	1
playlearnlike	1
playmate	2
playoff	3
playoffs	8
plays	18
plaza	6
plazafabulous	1
plea	2
pleaaaase	1
plead	1
pleaded	1
pleading	1
pleads	2
pleasant	4
please	499
pleased	8
pleaseeee	1
pleaserun	1
pleases	1
pleasewhen	1
pleasewill	1
pleasurable	6
pleasure	30
pledge	11
pledgecareful	1
pledged	6
pledges	3
pledging	2
plenty	23
plez	1
plezzzzzzzz	1
plight	2
plotted	1
plotting	1
plouffe	1
plowing	1
ploy	4
pls	14
plug	1
plugging	1
plummeted	1
plummeting	2
plunder	2
plunge	1
plunging	2
plus	23
plymouth	2
plz	13
plzzzz	1
plzzzzz	1
plzzzzzzzzzzzzzzz	1
pm	269
pmin	1
pmnbc	1
pms	2
pmtalking	1
pmwant	1
pocahontas	11
pocket	2
pocketed	1
pockets	4
podcast	2
podesta	6
podestas	2
podium	7
poet	1
poetry	2
point	128
pointed	2
pointexpanding	1
pointing	1
pointless	1
points	44
pointsand	1
pointthanks	1
pointthe	1
poise	1
poised	3
poison	2
poke	1
pol	7
poland	1
polar	3
polarizing	1
pole	1
poles	4
police	56
policemen	3
polices	1
policies	50
policy	82
policyif	1
polish	2
polished	1
polite	3
political	130
politically	34
politician	55
politicianhe	1
politicians	128
politicize	1
politicking	1
politico	3
politics	110
politicsand	1
politicsgo	1
politicsjust	1
politicsresponsible	1
politicswindfarms	1
politifact	1
polititian	1
polititians	3
poll	380
poll33	1
polled	3
polling	28
pollitically	1
polls	187
pollsbig	1
pollsiu	1
pollster	8
pollsters	2
pollsthank	1
polltrump	1
polluter	1
pollution	4
pols	28
pomposity	1
pompous	1
pond	3
pontifical	1
pool	9
pools	2
poop	1
poor	62
poorer	1
poorly	25
poorlythere	1
pop	3
popcorn	3
pope	12
popelike	1
pops	1
popular	37
popularextremely	1
popularity	2
population	5
pore	1
porn	1
porous	1
port	1
portend	1
portfolio	2
portland	3
portrait	1
portraits	1
portray	1
portrayal	1
portraying	1
portsmouth	3
pos	1
pose	3
posen	1
posers	1
poses	3
posing	2
position	23
positions	10
positive	70
positively	9
positives	1
positivey	1
posse	1
possess	2
possession	1
possibilities	12
possibilitieskeep	1
possibility	9
possible	55
possiblereally	1
possibly	27
post	112
postal	2
postcards	1
